scorer,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData
labeled-data/side_video_191125_PR_Fly1_002_prism/img1332.png,,,305.77508395445983,178.80437587025966,,,354.9683020722418,197.2518326644279,391.86321566057825,235.56578139077732,,,,,,,,,,,,,,,,,,,,,334.6287984273896,150.42367311000083,328.4796461626669,185.42653984765337,391.39020394790725,178.33136415758867,420.24391842083713,217.11832459660909,477.95134736669667,233.6737345400934,293.4767794250143,165.5600479154722,275.0293226308461,184.48051642231144,280.23245147022686,140.01741543123927,282.5975100335818,196.77882095175693,278.34040461954294,232.72771111475143,270.77221721680723,168.3981181914981,258.94692440003274,183.06148128429848,251.37873699729704,124.4080289130969,220.6329756736833,182.11545785895652,165.76361700384956,214.2802543205832
labeled-data/side_video_191125_PR_Fly1_002_prism/img1408.png,,,,,,,,,432.54222295028256,170.763176754853,,,,,,,,,,,,,,,,,136.43689081824877,205.29303177983456,56.970923089524064,234.61975796543535,327.5336227373249,147.11259112130398,309.5591776558276,177.8583524449177,365.84757146367434,149.47764968465887,381.4569579818167,196.30580923908593,425.44704726021786,235.09276967810632,294.8958145630273,163.66800106478829,279.2864280448849,182.11545785895652,279.75943975755587,127.24609918912279,268.40715865345237,190.62966868703418,266.9881235154394,231.3086759767385,269.3531820787943,168.3981181914981,258.47391268736175,185.89955156032437,237.66139732983862,134.8142865918585,223.9440576623802,198.67086780244085,184.68408551068882,234.1467462527644
labeled-data/side_video_191125_PR_Fly1_002_prism/img1500.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img1610.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img1721.png,214.95683512163157,167.9251064788271,226.78212793840606,181.64244614628555,168.60168727987548,157.04583708739455,159.61446473912682,198.19785608976986,127.92267999017113,226.57855885002868,254.6898189859939,177.8583524449177,249.01367843394212,188.26461012367926,214.48382340896057,150.42367311000083,184.68408551068882,207.1850786305185,120.35449258743543,232.72771111475143,266.51511180276844,180.6964227209436,276.448357768859,189.68364526169222,296.3148497010402,169.81715332951103,349.29216152019,217.59133630928005,414.09476615611436,234.1467462527644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img1767.png,218.74092882299936,184.9535281349824,229.62019821443192,199.14387951511182,172.85879269391427,178.80437587025966,164.81759357850763,201.5089380784667,110.42124662134484,219.48338315996398,261.7849946760586,185.42653984765337,258.00090097469075,198.19785608976986,238.13440904250962,158.4648722254075,237.18838561716763,204.3470083544926,200.76648374150216,222.79446514866083,276.92136948153,189.21063354902122,290.6387091489884,198.67086780244085,317.6003767712343,182.11545785895652,365.37455975100335,209.55013719387338,429.7041526742567,233.6737345400934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img1901.png,207.86165943156686,175.4932938815628,220.6329756736833,197.2518326644279,177.11589810795311,172.18221189286592,136.90990253091977,187.7915984110083,71.63428618232444,194.886774101073,243.3375378818904,178.33136415758867,258.47391268736175,195.35978581374397,245.22958473257432,148.5316262593169,230.09320992710292,212.38820746989927,185.63010893603075,231.3086759767385,272.66426406749116,185.42653984765337,288.2736505856335,195.35978581374397,308.1401425178147,169.81715332951103,354.9683020722418,210.02314890654438,406.52657875337866,233.2007228274224,,,,,,,,,122.24653943811936,159.41089565074947,,,,,,,,,313.8162830698665,232.72771111475143,,,,,,,406.99959046604965,209.55013719387338,477.0053239413548,233.2007228274224
labeled-data/side_video_191125_PR_Fly1_002_prism/img1932.png,212.11876484560565,176.91232901957574,228.201163076419,204.3470083544926,171.43975755590134,180.2234110082726,135.9638791055778,216.64531288393812,74.47235645835033,232.25469940208046,251.85174870996804,181.16943443361455,265.56908837742645,197.7248443770989,245.22958473257432,184.48051642231144,238.60742075518056,213.33423089524123,214.01081169628958,231.3086759767385,278.81341633221393,186.37256327299534,291.1117208616594,194.413762388402,296.7878614137112,147.58560283397495,336.5208452780735,203.87399664182163,394.22827422393317,231.78168768940947,,,,,,,185.63010893603075,209.55013719387338,151.10025391104918,231.3086759767385,,,,,,,,,306.72110737980177,232.25469940208046,,,,,,,396.1203210746171,207.1850786305185,471.80219510197395,231.78168768940947
labeled-data/side_video_191125_PR_Fly1_002_prism/img1948.png,219.68695224834136,173.12823531820789,231.0392333524449,189.68364526169222,182.7920386600049,155.15379023671065,166.23662871652056,201.9819497911377,116.09738717339661,231.78168768940947,244.28356130723233,176.91232901957574,262.2580063887296,194.886774101073,254.6898189859939,142.38247399459416,254.2168072733229,206.23905520517653,249.9597018592841,233.2007228274224,275.5023343435171,182.5884695716275,286.8546154476206,191.57569211237615,292.05774428700136,145.22054427062005,335.1018101400606,203.87399664182163,394.70128593660417,232.25469940208046,,,,,,,,,122.24653943811936,201.5089380784667,,,,,,,,,345.0350561061512,232.72771111475143,,,,,,,,,442.00245720370225,230.83566426406753
labeled-data/side_video_191125_PR_Fly1_002_prism/img1986.png,208.8076828569088,152.31571996068476,210.69972970759272,186.84557498566633,148.2621836350233,174.54727045622084,110.89425833401583,205.29303177983456,46.091653698091505,219.01037144729298,243.3375378818904,166.50607134081417,258.00090097469075,185.89955156032437,264.1500532394135,137.65235686788435,242.8645261692194,199.6168912277828,225.83610451306407,232.72771111475143,274.5563109181751,173.12823531820789,286.3816037349496,184.9535281349824,319.49242362191825,147.11259112130398,367.73961831435827,205.29303177983456,434.90728151363754,230.83566426406753,,,234.35031534114177,177.38534073224673,,,,,147.78917192235232,231.3086759767385,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img2216.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img2333.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img2496.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img2505.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img2551.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.37013678433937,234.61975796543535,328.9526578753379,181.64244614628555,316.1813416332214,213.33423089524123,354.9683020722418,188.73762183635026,390.4441805225653,227.99759398804161,441.52944549103125,234.1467462527644,287.32762716029157,198.19785608976986,283.0705217462527,209.07712548120242,259.8929478253747,164.61402449013025,268.40715865345237,216.17230117126712,266.04210009009745,235.56578139077732,257.5278892620198,195.35978581374397,252.79777213530997,208.60411376853142,209.75370628225073,167.9251064788271,169.07469899254642,212.38820746989927,81.56753214841504,233.2007228274224
labeled-data/side_video_191125_PR_Fly1_002_prism/img2615.png,,,,,,,,,,,,,,,,,,,255.1628306986649,233.6737345400934,,,,,,,,,94.33884839053152,233.2007228274224,328.4796461626669,162.72197763944632,323.74952903595704,183.06148128429848,367.2666066016873,157.51884880006554,373.41575886641004,204.3470083544926,399.43140306331395,231.78168768940947,293.4767794250143,184.48051642231144,286.3816037349496,199.6168912277828,284.96256859693665,125.35405233843886,319.96543533458924,181.16943443361455,,,269.8261937914653,187.3185866983373,257.5278892620198,203.87399664182163,249.9597018592841,143.8015091326071,222.9980342370382,209.07712548120242,168.12867556720448,231.78168768940947
labeled-data/side_video_191125_PR_Fly1_002_prism/img2695.png,,,319.01941190924725,190.1566569743632,,,401.7964616266689,213.8072426079122,450.9896797444508,235.09276967810632,,,,,,,,,253.74379556065196,235.09276967810632,,,,,,,223.4710459497092,194.886774101073,158.66844131378485,234.1467462527644,314.28929478253747,161.3029425014334,303.8830371037759,179.75039929560162,349.29216152019,150.42367311000083,349.29216152019,200.08990294045378,367.2666066016873,233.6737345400934,288.7466622983045,171.23618846752396,283.5435334589237,184.9535281349824,279.75943975755587,133.39525145384553,301.990990253092,200.56291465312475,326.58759931198296,235.56578139077732,267.4611352281104,170.763176754853,252.79777213530997,185.89955156032437,211.64575313293466,142.85548570726513,179.00794495863704,199.14387951511182,101.43402408059623,235.09276967810632
labeled-data/side_video_191125_PR_Fly1_002_prism/img2921.png,210.22671799492173,159.41089565074947,230.56622163977391,185.89955156032437,168.12867556720448,178.80437587025966,148.2621836350233,210.02314890654438,96.70390695388642,234.1467462527644,255.6358424113359,167.9251064788271,258.47391268736175,186.37256327299534,233.40429191579977,139.0713920058973,217.79490539765743,206.23905520517653,174.7508395445982,233.2007228274224,268.8801703661233,178.33136415758867,284.0165451715947,188.26461012367926,267.4611352281104,149.95066139732984,307.6671308051437,202.45496150380868,352.60324350888686,233.6737345400934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img2999.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3198.png,214.48382340896057,150.8966848226718,234.8233270538127,178.80437587025966,178.53493324596604,149.47764968465887,171.91276926857233,190.1566569743632,128.3956917028421,230.36265255139654,250.90572528462604,173.60124703087888,264.1500532394135,182.11545785895652,247.1216315832582,134.8142865918585,246.17560815791626,197.2518326644279,233.40429191579977,229.41662912605457,268.8801703661233,174.07425874354985,283.5435334589237,185.89955156032437,271.7182406421492,134.8142865918585,293.9497911376853,199.14387951511182,319.01941190924725,229.41662912605457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3254.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3366.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3541.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3588.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3671.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img3890.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4000.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4140.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4173.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4180.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4205.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4285.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4341.png,239.55344418052255,154.68077852403965,250.4327135719551,175.4932938815628,220.15996396101235,156.0998136620526,206.91563600622487,197.2518326644279,168.12867556720448,233.6737345400934,265.09607666475546,171.23618846752396,273.61028749283315,182.5884695716275,315.7083299205504,125.35405233843886,311.45122450651155,186.84557498566633,352.1302317962159,233.6737345400934,300.571955115079,178.33136415758867,,,352.1302317962159,132.44922802850357,384.76803997051354,199.14387951511182,456.66582029650255,233.6737345400934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4371.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4459.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4530.png,214.01081169628958,158.4648722254075,225.36309280039313,188.26461012367926,177.11589810795311,168.3981181914981,168.12867556720448,201.5089380784667,121.77352772544839,231.3086759767385,252.79777213530997,175.0202821688918,261.7849946760586,187.3185866983373,289.6926857236465,139.0713920058973,298.6799082643951,193.94075067573104,328.0066344499959,227.99759398804161,282.5975100335818,182.5884695716275,290.16569743631743,192.99472725038908,328.0066344499959,132.44922802850357,351.6572200835449,193.94075067573104,432.06921123761157,232.25469940208046,,,,,,,140.22098451961662,210.96917233188634,86.77066098779582,232.72771111475143,,,,,,,223.4710459497092,210.02314890654438,195.09034318945038,230.83566426406753,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4637.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4660.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4666.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4851.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img4940.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img5095.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img5506.png,217.32189368498643,174.54727045622084,219.21394053567036,208.60411376853142,166.23662871652056,198.19785608976986,124.13858628880328,224.68651199934476,64.53911049225974,231.78168768940947,252.79777213530997,184.9535281349824,265.09607666475546,201.03592636579575,282.1244983209108,141.4364505692522,275.0293226308461,200.08990294045378,275.0293226308461,232.25469940208046,284.4895568842657,190.1566569743632,295.3688262756982,200.08990294045378,315.2353182078794,144.74753255794906,353.07625522155786,204.8200200671636,428.2851175362437,232.72771111475143,,,,,,,,,,,,,,,,,245.70259644524526,209.55013719387338,226.78212793840606,232.72771111475143,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img5562.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img5609.png,209.75370628225073,144.74753255794906,213.53779998361858,184.9535281349824,155.357359325088,178.80437587025966,124.13858628880328,214.2802543205832,69.74223933164052,232.25469940208046,250.4327135719551,170.763176754853,254.6898189859939,181.16943443361455,275.5023343435171,125.35405233843886,265.09607666475546,190.1566569743632,266.04210009009745,231.78168768940947,276.448357768859,175.96630559423377,288.7466622983045,186.84557498566633,329.4256695880088,141.9094622819232,371.5237120157261,192.0487038250471,447.205586043083,213.8072426079122,,,,,188.4681792120566,152.78873167335573,182.3190269473339,199.6168912277828,146.84314849701036,232.72771111475143,,,,,,,,,,,,,,,,,,,411.25669588008844,234.1467462527644
labeled-data/side_video_191125_PR_Fly1_002_prism/img5977.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6085.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6124.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6209.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6340.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6433.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6562.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img6848.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img7152.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img7259.png,220.6329756736833,163.66800106478829,239.55344418052255,183.06148128429848,187.99516749938567,154.20776681136869,174.7508395445982,196.77882095175693,131.233761978868,230.83566426406753,,,266.04210009009745,188.73762183635026,264.6230649520845,130.55718117781964,250.4327135719551,198.19785608976986,234.35031534114177,233.2007228274224,276.92136948153,178.80437587025966,293.4767794250143,189.21063354902122,293.9497911376853,140.49042714391024,330.3716930133508,203.40098492915064,388.5521336718814,233.2007228274224,,,,,,,,,119.88148087476446,213.8072426079122,,,,,,,,,284.96256859693665,234.1467462527644,,,,,,,,,469.9101482512901,236.98481652879025
labeled-data/side_video_191125_PR_Fly1_002_prism/img7511.png,225.83610451306407,162.72197763944632,243.3375378818904,175.96630559423377,187.99516749938567,161.3029425014334,183.73806208534683,205.76604349250556,154.41133589974604,235.09276967810632,258.47391268736175,170.763176754853,269.8261937914653,182.11545785895652,304.35604881644684,156.57282537472358,340.77795069211237,210.49616061921535,447.205586043083,233.6737345400934,276.448357768859,166.97908305348514,298.2068965517241,182.11545785895652,325.16856417397,133.39525145384553,357.3333606355967,198.19785608976986,442.47546891637313,211.4421840445573,,,,,,,217.32189368498643,192.52171553771808,199.34744860348917,233.2007228274224,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img7529.png,230.56622163977391,164.14101277745925,244.75657301990333,178.80437587025966,194.1443197641084,157.9918605127365,191.77926120075352,204.3470083544926,160.56048816446878,233.2007228274224,257.5278892620198,171.23618846752396,268.8801703661233,185.42653984765337,266.9881235154394,148.5316262593169,255.1628306986649,207.1850786305185,246.17560815791626,234.1467462527644,284.4895568842657,174.07425874354985,293.4767794250143,184.9535281349824,309.5591776558276,136.7063334425424,339.35891555409944,202.92797321647967,412.20271930543043,233.6737345400934,,,,,,,223.4710459497092,195.83279752641496,205.49660086821194,234.61975796543535,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img8278.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img8365.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img8433.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img8601.png,225.36309280039313,175.4932938815628,242.3915144565484,201.5089380784667,202.65853059218603,168.3981181914981,192.72528462609546,211.9151957572283,157.7224178884429,234.1467462527644,256.1088541240068,191.57569211237615,271.24522892947823,205.76604349250556,284.96256859693665,144.74753255794906,266.9881235154394,198.67086780244085,258.00090097469075,233.2007228274224,290.16569743631743,196.30580923908593,301.04496682775,204.3470083544926,341.25096240478337,144.74753255794906,374.361782291752,211.4421840445573,445.78655090507,234.1467462527644,,,,,,,147.31616020968133,219.95639487263497,92.91981325251857,233.6737345400934,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img8641.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/side_video_191125_PR_Fly1_002_prism/img8642.png,233.40429191579977,165.08703620280122,234.8233270538127,184.00750470964044,215.9028585469735,147.11259112130398,188.9411909247276,178.80437587025966,155.830371037759,181.64244614628555,258.47391268736175,181.16943443361455,262.7310181014006,192.0487038250471,302.4640019657629,148.5316262593169,282.1244983209108,194.886774101073,269.8261937914653,233.6737345400934,276.448357768859,192.0487038250471,293.4767794250143,201.03592636579575,339.35891555409944,146.63957940863298,387.13309853386846,206.7120669178475,462.8149725612254,235.56578139077732,,,,,174.7508395445982,168.3981181914981,149.20820706036525,208.13110205586045,100.96101236792524,234.1467462527644,,,,,,,227.25513965107706,200.08990294045378,177.5889098206241,234.1467462527644,,,,,,,,,374.361782291752,236.0387931034483
labeled-data/side_video_191125_PR_Fly1_002_prism/img8676.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
